date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:12	67477/67477	---MCZ	200	added ('OK')	text/css	etag:W/%222e2503bf1be048fd3972039977075b61%22	https://getbuilt.com/wp-content/themes/builtwp/fonts/font-awesome/all.css	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/fonts/font-awesome/all-2.css	(from https://getbuilt.com/news/page/2/)
17:02:12	387412/387412	---MCZ	200	added ('OK')	text/css	etag:W/%22ab83925447eb842a04a36ba46f60baca%22	https://getbuilt.com/wp-content/themes/builtwp/style.css	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/style-2.css	(from https://getbuilt.com/news/page/2/)
17:02:12	5018/5018	---MCZ	200	added ('OK')	text/css	etag:W/%22ad15a7b51ca7c9e2899ffb38233349f3%22	https://getbuilt.com/wp-content/themes/builtwp/style_ie.css	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/style_ie-2.css	(from https://getbuilt.com/news/page/2/)
17:02:13	886/886	---M--	200	added ('OK')	image/svg+xml	etag:%22653ba5288a32a45631e2aa4f27c13eb8%22	https://getbuilt.com/wp-content/themes/builtwp/img/blt-logo-web.svg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/img/blt-logo-web-2.svg	(from https://getbuilt.com/news/page/2/)
17:02:13	587/587	---M--	200	added ('OK')	image/svg+xml	etag:%22534f4586fe7386ef38f7834b45917f7e%22	https://getbuilt.com/wp-content/themes/builtwp/img/blt-brandmark.svg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/img/blt-brandmark-2.svg	(from https://getbuilt.com/news/page/2/)
17:02:14	67692/67692	---MCZ	200	added ('OK')	text/html	etag:W/%2234bd46b15a39af31d3c4e3f915d9b324%22	https://getbuilt.com/solutions-for-lenders/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/solutions-for-lenders/index.html	(from https://getbuilt.com/news/page/2/)
17:02:15	95328/95328	---MCZ	200	added ('OK')	text/html	etag:W/%223839567501c549a227128d3bbd095c2d%22	https://getbuilt.com/software-for-lenders/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/software-for-lenders/index.html	(from https://getbuilt.com/news/page/2/)
17:02:15	145426/145426	---M--	200	added ('OK')	image/jpeg	etag:%225aa71194f24d60298e93141450b0ddfd%22	https://getbuilt.com/wp-content/uploads/2020/10/built_benefits-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/built_benefits-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:15	162342/162342	---M--	200	added ('OK')	image/jpeg	etag:%22bc929f50c7bf8b6ac2bf4063a2753d00%22	https://getbuilt.com/wp-content/uploads/2020/10/cla-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/cla-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:16	102486/102486	---M--	200	added ('OK')	image/jpeg	etag:%22b08cbf0ccafeac8689e8ccc698f47e6e%22	https://getbuilt.com/wp-content/uploads/2020/10/consumer-cla.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/consumer-cla.jpg	(from https://getbuilt.com/news/page/2/)
17:02:16	181189/181189	---M--	200	added ('OK')	image/jpeg	etag:%22548765ca49cbedf066ea9233eacc4781%22	https://getbuilt.com/wp-content/uploads/2020/10/commercial-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/commercial-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:16	122452/122452	---M--	200	added ('OK')	image/jpeg	etag:%22a613f0d99cfa208133421d2af23cdf44%22	https://getbuilt.com/wp-content/uploads/2020/10/benefits_for_contractors-scaled-e1621453733461-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/benefits_for_contractors-scaled-e1621453733461-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:17	88050/88050	---M--	200	added ('OK')	image/jpeg	etag:%22f78bf95a22166108259ac375d0e33357%22	https://getbuilt.com/wp-content/uploads/2020/10/insights-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/insights-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:17	68014/68014	---MCZ	200	added ('OK')	text/html	etag:W/%2246ccfd7223c9c6b2626694ed2df2da4b%22	https://getbuilt.com/insights/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/insights/index.html	(from https://getbuilt.com/news/page/2/)
17:02:17	90135/90135	---M--	200	added ('OK')	image/jpeg	etag:%22d115b24d30c9c7ac79632facfaa1f51c%22	https://getbuilt.com/wp-content/uploads/2020/10/implementation-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/implementation-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:18	76325/76325	---MCZ	200	added ('OK')	text/html	etag:W/%227e39f2d487b587dcf587f935342e3a39%22	https://getbuilt.com/data-sharing-and-integrations/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/data-sharing-and-integrations/index.html	(from https://getbuilt.com/news/page/2/)
17:02:18	72977/72977	---MCZ	200	added ('OK')	text/html	etag:W/%220c8bb07a0e50dc71226314873e92b439%22	https://getbuilt.com/construction-loan-administration/benefits-for-contractors/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/construction-loan-administration/benefits-for-contractors/index.html	(from https://getbuilt.com/news/page/2/)
17:02:18	118513/118513	---M--	200	added ('OK')	image/jpeg	etag:%22ed654ca01681116d80ea864696457073%22	https://getbuilt.com/wp-content/uploads/2021/01/benefits_for_borrowers-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/01/benefits_for_borrowers-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:18	150614/150614	---M--	200	added ('OK')	image/jpeg	etag:%2293ba3e5e2593effe84fb628706b6288a%22	https://getbuilt.com/wp-content/uploads/2020/10/inspection_services-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/inspection_services-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:20	63081/63081	---MCZ	200	added ('OK')	text/html	etag:W/%226dbe4a81b26d3b6af40263472ba697eb%22	https://getbuilt.com/inspection-services-network/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/inspection-services-network/index.html	(from https://getbuilt.com/news/page/2/)
17:02:20	131901/131901	---M--	200	added ('OK')	image/jpeg	etag:%22b336c8de03569b2ab57408347e68320b%22	https://getbuilt.com/wp-content/uploads/2020/10/inspection_network-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/inspection_network-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:20	66224/66224	---M--	200	added ('OK')	image/jpeg	etag:%226932e40339ec9415b9aaac3ace2bd8fb%22	https://getbuilt.com/wp-content/uploads/2020/10/b4c-lienwaiver-mngmt-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/b4c-lienwaiver-mngmt-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:20	94797/94797	---MCZ	200	added ('OK')	text/html	etag:W/%2237cebc68f9b74377005e44a82985cb2b%22	https://getbuilt.com/contractors/lien-waiver-management/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/lien-waiver-management/index.html	(from https://getbuilt.com/news/page/2/)
17:02:20	75587/75587	---M--	200	added ('OK')	image/jpeg	etag:%22b5fa6d650c280c50ba7b6f431d7e37b7%22	https://getbuilt.com/wp-content/uploads/2020/10/b4c-lower-tier-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/b4c-lower-tier-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2012:02:20%20GMT	https://getbuilt.com/contractors/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/index.html	(from https://getbuilt.com/news/page/2/)
17:02:21	83222/83222	---MCZ	200	added ('OK')	text/html	etag:W/%222ae22915b2a7db50655ffa768f15dc2a%22	https://getbuilt.com/contractors/xtier/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/xtier/index.html	(from https://getbuilt.com/news/page/2/)
17:02:21	103553/103553	---M--	200	added ('OK')	image/jpeg	etag:%22f018b285e90e74a5b01d1a5a891061b2%22	https://getbuilt.com/wp-content/uploads/2020/10/b4c-ach-payments-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/b4c-ach-payments-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:22	83596/83596	---MCZ	200	added ('OK')	text/html	etag:W/%2278e38c5d179bc983f914aa2e5c48afea%22	https://getbuilt.com/contractors/payments/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/payments/index.html	(from https://getbuilt.com/news/page/2/)
17:02:22	71967/71967	---M--	200	added ('OK')	image/jpeg	etag:%22ee5616e6ecadf86aaac194c16614b4e6%22	https://getbuilt.com/wp-content/uploads/2020/10/b4c-bridge-800x800.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2020/10/b4c-bridge-800x800.jpg	(from https://getbuilt.com/news/page/2/)
17:02:22	78872/78872	---MCZ	200	added ('OK')	text/html	etag:W/%22ce3d5dd6e3551803cd6d084fb4745a2d%22	https://getbuilt.com/contractors/procore-quickbooks-online-bridge/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/procore-quickbooks-online-bridge/index.html	(from https://getbuilt.com/news/page/2/)
17:02:22	313/313	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2023%20Jul%202022%2011:28:09%20GMT	https://getbuilt.com/blog	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/blog	(from https://getbuilt.com/news/page/2/)
17:02:23	80529/80529	---MCZ	200	added ('OK')	text/html	etag:W/%224b70e4931a1c0e1843e7f1af083d8a83%22	https://getbuilt.com/who-we-are/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/who-we-are/index.html	(from https://getbuilt.com/news/page/2/)
17:02:23	313/313	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2023%20Jul%202022%2011:28:09%20GMT	https://getbuilt.com/blog	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/blog	(from https://getbuilt.com/news/page/2/)
17:02:23	64038/64038	---MCZ	200	added ('OK')	text/html	etag:W/%2257f1c178f89699b47a3700657dc29940%22	https://getbuilt.com/contractors/customer-stories/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/contractors/customer-stories/index.html	(from https://getbuilt.com/news/page/2/)
17:02:23	63737/63737	---M--	200	added ('OK')	image/jpeg	etag:%2287357db846dea262fe10af04a16e3e47%22	https://getbuilt.com/wp-content/uploads/2018/06/51041753-1000x666.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2018/06/51041753-1000x666.jpg	(from https://getbuilt.com/news/page/2/)
17:02:24	61940/61940	---MCZ	200	added ('OK')	text/html	etag:W/%224d964f683e93df7fdc87b4294b2d2346%22	https://getbuilt.com/news/aba-endorses-fintech-provider-builts-construction-lending-software/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/aba-endorses-fintech-provider-builts-construction-lending-software/index.html	(from https://getbuilt.com/news/page/2/)
17:02:24	433994/433994	---M--	200	added ('OK')	image/png	etag:%22915dd549e165b231ae1bb51af9c3cb4c%22	https://getbuilt.com/wp-content/uploads/2021/05/HW-Tech100-1-1000x495.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/HW-Tech100-1-1000x495.png	(from https://getbuilt.com/news/page/2/)
17:02:25	59530/59530	---MCZ	200	added ('OK')	text/html	etag:W/%224629755bce773b3efc777f86672dfc7f%22	https://getbuilt.com/news/bt-hwtech100-2018/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/bt-hwtech100-2018/index.html	(from https://getbuilt.com/news/page/2/)
17:02:25	18292/18292	---M--	200	added ('OK')	image/png	etag:%224baf62ff97c02a1017643bfdea8a97d7%22	https://getbuilt.com/wp-content/uploads/2021/05/Built-Baker-Hill.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Built-Baker-Hill.png	(from https://getbuilt.com/news/page/2/)
17:02:25	63498/63498	---MCZ	200	added ('OK')	text/html	etag:W/%22c5cab39f24e5fcfe989281bb63ab16f4%22	https://getbuilt.com/news/baker-hill-built-technologies-announce-strategic-alliance-to-power-more-efficient-lending-operations-using-cutting-edge-technologies/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/baker-hill-built-technologies-announce-strategic-alliance-to-power-more-efficient-lending-operations-using-cutting-edge-technologies/index.html	(from https://getbuilt.com/news/page/2/)
17:02:26	59463/59463	---MCZ	200	added ('OK')	text/html	etag:W/%22395b6f47e9df826629b9009f980f4000%22	https://getbuilt.com/news/scott-mccarthy-joins-built/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/scott-mccarthy-joins-built/index.html	(from https://getbuilt.com/news/page/2/)
17:02:27	18879/18879	---M--	200	added ('OK')	image/png	etag:%22d82bb555ee43ca0605b5c5fc36816766%22	https://getbuilt.com/wp-content/uploads/2021/05/Untitled-design-1000x210.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Untitled-design-1000x210.png	(from https://getbuilt.com/news/page/2/)
17:02:27	62347/62347	---MCZ	200	added ('OK')	text/html	etag:W/%22f4ee7edfe7f1bcb6f687b9e2af4639c7%22	https://getbuilt.com/news/black-knight-integration-announcement/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/black-knight-integration-announcement/index.html	(from https://getbuilt.com/news/page/2/)
17:02:27	1003219/1003219	---M--	200	added ('OK')	image/png	etag:%22d210040d3c5e122a3418c4b5ae9b3550%22	https://getbuilt.com/wp-content/uploads/2021/05/Scott-McCarthy-1-1000x1000.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Scott-McCarthy-1-1000x1000.png	(from https://getbuilt.com/news/page/2/)
17:02:27	10621/10621	---M--	200	added ('OK')	image/jpeg	etag:%22e16da123b305f42e0ca9ab9634e260cc%22	https://getbuilt.com/wp-content/uploads/2021/05/NWCC.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/NWCC.jpg	(from https://getbuilt.com/news/page/2/)
17:02:28	61114/61114	---MCZ	200	added ('OK')	text/html	etag:W/%2231b0678c9d46fd938cbafe152a71eb17%22	https://getbuilt.com/news/built-adds-integration-with-northwest-construction-control-for-fast-accurate-draw-inspections/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/built-adds-integration-with-northwest-construction-control-for-fast-accurate-draw-inspections/index.html	(from https://getbuilt.com/news/page/2/)
17:02:28	295906/295906	---M--	200	added ('OK')	image/jpeg	etag:%220f08c9ade4c44b6af4f5faa47e27a9cd%22	https://getbuilt.com/wp-content/uploads/2021/05/shutterstock_205324873-1000x1510.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/shutterstock_205324873-1000x1510.jpg	(from https://getbuilt.com/news/page/2/)
17:02:29	60160/60160	---MCZ	200	added ('OK')	text/html	etag:W/%22ca5d2fdee76a30093a5ee58068f090bb%22	https://getbuilt.com/news/builtaddsthree/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/builtaddsthree/index.html	(from https://getbuilt.com/news/page/2/)
17:02:29	27056/27056	---M--	200	added ('OK')	image/jpeg	etag:%22ba2d6f3c75233a433b9a42cf7ab0c7b2%22	https://getbuilt.com/wp-content/uploads/2021/05/TMCLogo.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/TMCLogo.jpg	(from https://getbuilt.com/news/page/2/)
17:02:30	60249/60249	---MCZ	200	added ('OK')	text/html	etag:W/%229d6c102f13eedd0a5fba83f9e74322d9%22	https://getbuilt.com/news/tmc/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/tmc/index.html	(from https://getbuilt.com/news/page/2/)
17:02:30	95733/95733	---M--	200	added ('OK')	image/jpeg	etag:%222954f7dd4e406214210d398df1155934%22	https://getbuilt.com/wp-content/uploads/2021/05/shutterstock_292641983-1000x662.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/shutterstock_292641983-1000x662.jpg	(from https://getbuilt.com/news/page/2/)
17:02:31	60977/60977	---MCZ	200	added ('OK')	text/html	etag:W/%22463fad261eab1a9f1ef4a1fe5eaab5e9%22	https://getbuilt.com/news/encompass/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/encompass/index.html	(from https://getbuilt.com/news/page/2/)
17:02:32	60889/60889	---MCZ	200	added ('OK')	text/html	etag:W/%2295c2ffdfb78f527cfd20100a2e848558%22	https://getbuilt.com/news/bryn-mawr-trust-deploys-built-technologies-to-make-construction-loans-easier/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/bryn-mawr-trust-deploys-built-technologies-to-make-construction-loans-easier/index.html	(from https://getbuilt.com/news/page/2/)
17:02:32	102947/102947	---M--	200	added ('OK')	image/png	etag:%222ddf227dcc0f68b53ef5627cf3dbe195%22	https://getbuilt.com/wp-content/uploads/2021/05/BMT-Bryn-Mawr-Trust.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/BMT-Bryn-Mawr-Trust.png	(from https://getbuilt.com/news/page/2/)
17:02:32	215809/215809	---M--	200	added ('OK')	image/png	etag:%22bd8429df96d9d862c5992c422373acf4%22	https://getbuilt.com/wp-content/uploads/2021/05/Matt-Pritzel.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Matt-Pritzel.png	(from https://getbuilt.com/news/page/2/)
17:02:32	60433/60433	---MCZ	200	added ('OK')	text/html	etag:W/%225bc44fc58c0890c57e21920c9b931921%22	https://getbuilt.com/news/built-adds-matt-pritzel/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/built-adds-matt-pritzel/index.html	(from https://getbuilt.com/news/page/2/)
17:02:32	4392/4392	---M--	200	added ('OK')	image/png	etag:%226b285d396125bb773717e1df578a6f5c%22	https://getbuilt.com/wp-content/uploads/2021/05/download-1.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/download-1.png	(from https://getbuilt.com/news/page/2/)
17:02:33	60023/60023	---MCZ	200	added ('OK')	text/html	etag:W/%22d5111d011c77f3acc935510f11c68bde%22	https://getbuilt.com/news/elliemaeintegration-0/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/elliemaeintegration-0/index.html	(from https://getbuilt.com/news/page/2/)
17:02:33	30564/30564	---M--	200	added ('OK')	image/png	etag:%22c20054f4aee6589a9f211dbfac78908d%22	https://getbuilt.com/wp-content/uploads/2021/05/Screen-Shot-2017-05-22-at-11.27.35-AM-1000x225.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Screen-Shot-2017-05-22-at-11.27.35-AM-1000x225.png	(from https://getbuilt.com/news/page/2/)
17:02:34	58066/58066	---MCZ	200	added ('OK')	text/html	etag:W/%2249237d4da1d771b2bcb81f5f40f98315%22	https://getbuilt.com/news/elliemaeintegration/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/elliemaeintegration/index.html	(from https://getbuilt.com/news/page/2/)
17:02:34	61435/61435	---MCZ	200	added ('OK')	text/html	etag:W/%229ed7f012b45efbb0035d3041be166898%22	https://getbuilt.com/news/trinitypartnership/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/trinitypartnership/index.html	(from https://getbuilt.com/news/page/2/)
17:02:35	60773/60773	---MCZ	200	added ('OK')	text/html	etag:W/%22f7f6242344a32c988761b5be550677f7%22	https://getbuilt.com/news/built-technologies-expands-strategic-alliances-team/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/built-technologies-expands-strategic-alliances-team/index.html	(from https://getbuilt.com/news/page/2/)
17:02:35	60201/60201	---MCZ	200	added ('OK')	text/html	etag:W/%22f575863a7ae69087980a587d32ef9469%22	https://getbuilt.com/news/data-select-systems-inc-and-built-technologies-inc-join-forces-to-transform-construction-lending/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/data-select-systems-inc-and-built-technologies-inc-join-forces-to-transform-construction-lending/index.html	(from https://getbuilt.com/news/page/2/)
17:02:37	129274/129274	---M--	200	added ('OK')	image/jpeg	etag:%22265e07be49c8b8ec418a5ee70b4c43d7%22	https://getbuilt.com/wp-content/uploads/2021/05/Awards.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Awards.jpg	(from https://getbuilt.com/news/page/2/)
17:02:38	59983/59983	---MCZ	200	added ('OK')	text/html	etag:W/%22467cb90e5d78f4777564e9fdf1114b65%22	https://getbuilt.com/news/continuesgrowthaddstwoexecutives/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/continuesgrowthaddstwoexecutives/index.html	(from https://getbuilt.com/news/page/2/)
17:02:38	406068/406068	---M--	200	added ('OK')	image/png	etag:%22c00200a27076838d7d9eda02ae8e20a0%22	https://getbuilt.com/wp-content/uploads/2021/05/JarniganBright.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/JarniganBright.png	(from https://getbuilt.com/news/page/2/)
17:02:38	60356/60356	---MCZ	200	added ('OK')	text/html	etag:W/%2200bee9a5133cd7960cd9706e4e9054a1%22	https://getbuilt.com/news/tech100/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/tech100/index.html	(from https://getbuilt.com/news/page/2/)
17:02:38	666717/666717	---M--	200	added ('OK')	image/png	etag:%22b0f834f2e672b507f306a323e27ced09%22	https://getbuilt.com/wp-content/uploads/2021/05/Kara-Image.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Kara-Image.png	(from https://getbuilt.com/news/page/2/)
17:02:39	74345/74345	---M--	200	added ('OK')	image/jpeg	etag:%2201ff7af1a09c42586264fd9ebe11d848%22	https://getbuilt.com/wp-content/uploads/2021/05/C3JFbp5W8AA5XfD-2-1-1-1000x563.jpg	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/C3JFbp5W8AA5XfD-2-1-1-1000x563.jpg	(from https://getbuilt.com/news/page/2/)
17:02:39	61443/61443	---MCZ	200	added ('OK')	text/html	etag:W/%224f67dea9e10fcdfede9451777d9d55fd%22	https://getbuilt.com/news/nashville-tech-council-names-built-growth-stage-company-of-the-year/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/nashville-tech-council-names-built-growth-stage-company-of-the-year/index.html	(from https://getbuilt.com/news/page/2/)
17:02:40	59774/59774	---MCZ	200	added ('OK')	text/html	etag:W/%22d5468402449b462904994004bde2ba3c%22	https://getbuilt.com/news/sarahkaczanowksijoinsbuilt/	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/sarahkaczanowksijoinsbuilt/index.html	(from https://getbuilt.com/news/page/2/)
17:02:40	118967/118967	---M--	200	added ('OK')	image/png	etag:%2208220ed8434a35e4148db8c8fb518fab%22	https://getbuilt.com/wp-content/uploads/2021/05/Sarah.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2021/05/Sarah.png	(from https://getbuilt.com/news/page/2/)
17:02:40	20768/20768	---M--	200	added ('OK')	image/png	etag:%223867c7f38fa6e05e57955e0e894844fe%22	https://getbuilt.com/wp-content/themes/builtwp/img/aba-seal-250@2x.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/img/aba-seal-250@2x-2.png	(from https://getbuilt.com/news/page/2/)
17:02:40	313/313	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2023%20Jul%202022%2011:28:09%20GMT	https://getbuilt.com/blog	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/blog	(from https://getbuilt.com/news/page/2/)
17:02:41	0/0	---M--	200	added ('OK')	application/javascript	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://getbuilt.com/wp-content/themes/builtwp/wp.js	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/wp-2.js	(from https://getbuilt.com/news/page/2/)
17:02:41	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22905225d5711b559d3092387d5ffbedbd%22	https://getbuilt.com/wp-includes/js/wp-embed.min.js	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-includes/js/wp-embed.min.js	(from https://getbuilt.com/news/page/2/)
17:02:41	17630/17630	---MCZ	200	added ('OK')	application/javascript	etag:W/%2234e47492039f9bb7f99f93b5baf4632f%22	https://getbuilt.com/wp-content/themes/builtwp/js/require.js	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/themes/builtwp/js/require-2.js	(from https://getbuilt.com/news/page/2/)
17:02:42	52002/52002	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d255b3f5f63b9de313364d3d8597341%22	https://getbuilt.com/news/page/2/edge.fullstory.com/s/fs.js	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/page/2/edge.fullstory.com/s/fs.js	(from https://getbuilt.com/news/page/2/)
17:02:43	52002/52002	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d255b3f5f63b9de313364d3d8597341%22	https://getbuilt.com/wp-json/wp/v2/news/6820	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-json/wp/v2/news/6820	(from https://getbuilt.com/news/top-workplace-2022/)
17:02:44	52002/52002	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d255b3f5f63b9de313364d3d8597341%22	https://getbuilt.com/news/top-workplace-2022/edge.fullstory.com/s/fs.js	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/news/top-workplace-2022/edge.fullstory.com/s/fs.js	(from https://getbuilt.com/news/top-workplace-2022/)
17:02:44	829618/829618	---M--	200	added ('OK')	image/png	etag:%22b93df0429940e6c2212873d662900179%22	https://getbuilt.com/wp-content/uploads/2022/06/Top-Workplaces-Blog-Header-1200x675-c2b5ff2.png	C:/Users/hp/Desktop/New%20folder/getbuilt/getbuilt.com/wp-content/uploads/2022/06/Top-Workplaces-Blog-Header-1200x675-c2b5ff2.png	(from https://getbuilt.com/news/top-workplace-2022/)
